P_min_pct,S_min_pct,policy,fit_method,evaluation_window,n_test_months,n_infeasible_fits,n_meets_both,pass_rate_both,pass_rate_packet,pass_rate_sensor,mean_n_links,mean_test_packet_coverage_pct,min_test_packet_coverage_pct,mean_test_worst_sensor_coverage_pct,min_test_worst_sensor_coverage_pct,mean_extra_budget_over_oracle_when_passing,max_extra_budget_over_oracle_when_passing,mean_subset_jaccard_with_test_oracle,n_reconfigurations,mean_consecutive_subset_jaccard,mean_links_changed_per_reoptimization,max_links_changed_in_one_reoptimization
95,85,previous_month,exact,all_available_policy_months,16,0,6,0.375,0.375,0.4375,9.3125,91.30827491824664,62.564525570751954,72.80102326450626,0.0,0.16666666666666666,1.0,0.6100342365967366,13,0.6257031857031858,4.533333333333333,8
95,85,previous_month,exact,common_after_initial_window,14,0,6,0.42857142857142855,0.42857142857142855,0.5,9.357142857142858,93.32698567624239,73.780889514681,76.7732528348942,0.0,0.16666666666666666,1.0,0.6177614052614053,11,0.6364353595122826,4.384615384615385,8
95,85,previous_month,exact,common_excluding_new_sensor_cold_starts,13,0,6,0.46153846153846156,0.46153846153846156,0.5384615384615384,9.384615384615385,94.83053153482403,92.85239153080563,82.6788876683476,65.05382567426786,0.16666666666666666,1.0,0.6293840774610006,11,0.6061383061383062,4.75,8
95,85,previous_month,exact,excluding_initial_observation_cold_start,15,0,6,0.4,0.4,0.4666666666666667,9.333333333333334,93.2245248747463,73.780889514681,76.67990648110417,0.0,0.16666666666666666,1.0,0.6250621600621601,12,0.6429237429237429,4.285714285714286,8
95,85,previous_month,multicover,all_available_policy_months,16,0,7,0.4375,0.4375,0.5,9.3125,92.07525553216402,71.56218402426694,74.4390215278528,0.0,0.14285714285714285,1.0,0.6342912296037295,13,0.6715773115773115,3.8666666666666667,8
95,85,previous_month,multicover,common_after_initial_window,14,0,7,0.5,0.5,0.5714285714285714,9.357142857142858,93.56084505975402,73.780889514681,78.45127056511693,0.0,0.14285714285714285,1.0,0.6372419247419249,11,0.6804913035682267,3.769230769230769,8
95,85,previous_month,multicover,common_excluding_new_sensor_cold_starts,13,0,7,0.5384615384615384,0.5384615384615384,0.6153846153846154,9.384615384615385,95.08238010168272,93.31817591269326,84.48598368551053,65.05382567426786,0.14285714285714285,1.0,0.6503630984400216,11,0.653865578865579,4.083333333333333,8
95,85,previous_month,multicover,excluding_initial_observation_cold_start,15,0,7,0.4666666666666667,0.4666666666666667,0.5333333333333333,9.333333333333334,93.44279363269048,73.780889514681,78.24605636264538,0.0,0.14285714285714285,1.0,0.6432439782439783,12,0.6838328338328339,3.7142857142857144,8
95,85,previous_month,proposed,all_available_policy_months,16,0,6,0.375,0.375,0.4375,9.3125,91.30827491824664,62.564525570751954,72.80102326450626,0.0,0.16666666666666666,1.0,0.6100342365967366,13,0.6257031857031858,4.533333333333333,8
95,85,previous_month,proposed,common_after_initial_window,14,0,6,0.42857142857142855,0.42857142857142855,0.5,9.357142857142858,93.32698567624239,73.780889514681,76.7732528348942,0.0,0.16666666666666666,1.0,0.6177614052614053,11,0.6364353595122826,4.384615384615385,8
95,85,previous_month,proposed,common_excluding_new_sensor_cold_starts,13,0,6,0.46153846153846156,0.46153846153846156,0.5384615384615384,9.384615384615385,94.83053153482403,92.85239153080563,82.6788876683476,65.05382567426786,0.16666666666666666,1.0,0.6293840774610006,11,0.6061383061383062,4.75,8
95,85,previous_month,proposed,excluding_initial_observation_cold_start,15,0,6,0.4,0.4,0.4666666666666667,9.333333333333334,93.2245248747463,73.780889514681,76.67990648110417,0.0,0.16666666666666666,1.0,0.6250621600621601,12,0.6429237429237429,4.285714285714286,8
95,85,retrospective_oracle,exact,all_available_policy_months,16,0,16,1.0,1.0,1.0,9.3125,96.34621458609641,95.0680581943107,90.41666057200875,88.28495431941714,0.0,0.0,1.0,13,0.6250621600621601,4.666666666666667,10
95,85,retrospective_oracle,exact,common_after_initial_window,14,0,14,1.0,1.0,1.0,9.285714285714286,96.37989163151096,95.45454545454545,90.13420429048631,88.28495431941714,0.0,0.0,1.0,11,0.6297785547785548,4.615384615384615,10
95,85,retrospective_oracle,exact,common_excluding_new_sensor_cold_starts,13,0,13,1.0,1.0,1.0,9.0,96.3334440072997,95.45454545454545,90.03117487788451,88.28495431941714,0.0,0.0,1.0,10,0.6441724941724942,4.166666666666667,8
95,85,retrospective_oracle,exact,excluding_initial_observation_cold_start,15,0,15,1.0,1.0,1.0,9.333333333333334,96.29243606903093,95.0680581943107,90.10927160830968,88.28495431941714,0.0,0.0,1.0,12,0.6177614052614053,4.785714285714286,10
98,90,expanding_window,coverage_only,all_available_policy_months,16,0,7,0.4375,0.4375,0.5625,13.625,95.31799121384233,71.95598956947475,81.26977038251005,0.0,3.0,8.0,0.616735197368421,5,0.9491228070175438,0.8,5
